-50000.0 0.000
-49999.0 0.000
-49998.0 0.000
-49997.0 0.000
-49996.0 0.000
-49995.0 0.000
-49994.0 0.000
-49993.0 0.000
-49992.0 0.000
-49991.0 0.000
-49990.0 0.000
-49989.0 0.000
-49988.0 0.000
-49987.0 0.000
-49986.0 0.000
-49985.0 0.000
-49984.0 0.000
-49983.0 0.000
-49982.0 0.000
-49981.0 0.000
-49980.0 0.000
-49979.0 0.000
-49978.0 0.000
-49977.0 0.000
-49976.0 0.000
-49975.0 0.000
-49974.0 0.000
-49973.0 0.000
-49972.0 0.000
-49971.0 0.000
-49970.0 0.000
-49969.0 0.000
-49968.0 0.000
-49967.0 0.000
-49966.0 0.000
-49965.0 0.000
-49964.0 0.000
-49963.0 0.000
-49962.0 0.000
-49961.0 0.000
-49960.0 0.000
-49959.0 0.000
-49958.0 0.000
-49957.0 0.000
-49956.0 0.000
-49955.0 0.000
-49954.0 0.000
-49953.0 0.000
-49952.0 0.000
-49951.0 0.000
-49950.0 0.000
-49949.0 0.000
-49948.0 0.000
-49947.0 0.000
-49946.0 0.000
-49945.0 0.000
-49944.0 0.000
-49943.0 0.000
-49942.0 0.000
-49941.0 0.000
-49940.0 0.000
-49939.0 0.000
-49938.0 0.000
-49937.0 0.000
-49936.0 0.000
-49935.0 0.000
-49934.0 0.000
-49933.0 0.000
-49932.0 0.000
-49931.0 0.000
-49930.0 0.000
-49929.0 0.000
-49928.0 0.000
-49927.0 0.000
-49926.0 0.000
-49925.0 0.000
-49924.0 0.000
-49923.0 0.000
-49922.0 0.000
-49921.0 0.000
-49920.0 0.000
-49919.0 0.000
-49918.0 0.000
-49917.0 0.000
-49916.0 0.000
-49915.0 0.000
-49914.0 0.000
-49913.0 0.000
-49912.0 0.000
-49911.0 0.000
-49910.0 0.000
-49909.0 0.000
-49908.0 0.000
-49907.0 0.000
-49906.0 0.000
-49905.0 0.000
-49904.0 0.000
-49903.0 0.000
-49902.0 0.000
-49901.0 0.000
-49900.0 0.000
-49899.0 0.000
-49898.0 0.000
-49897.0 0.000
-49896.0 0.000
-49895.0 0.000
-49894.0 0.000
-49893.0 0.000
-49892.0 0.000
-49891.0 0.000
-49890.0 0.000
-49889.0 0.000
-49888.0 0.000
-49887.0 0.000
-49886.0 0.000
-49885.0 0.000
-49884.0 0.000
-49883.0 0.000
-49882.0 0.000
-49881.0 0.000
-49880.0 0.000
-49879.0 0.000
-49878.0 0.000
-49877.0 0.000
-49876.0 0.000
-49875.0 0.000
-49874.0 0.000
-49873.0 0.000
-49872.0 0.000
-49871.0 0.000
-49870.0 0.000
-49869.0 0.000
-49868.0 0.000
-49867.0 0.000
-49866.0 0.000
-49865.0 0.000
-49864.0 0.000
-49863.0 0.000
-49862.0 0.000
-49861.0 0.000
-49860.0 0.000
-49859.0 0.000
-49858.0 0.000
-49857.0 0.000
-49856.0 0.000
-49855.0 0.000
-49854.0 0.000
-49853.0 0.000
-49852.0 0.000
-49851.0 0.000
-49850.0 0.000
-49849.0 0.000
-49848.0 0.000
-49847.0 0.000
-49846.0 0.000
-49845.0 0.000
-49844.0 0.000
-49843.0 0.000
-49842.0 0.000
-49841.0 0.000
-49840.0 0.000
-49839.0 0.000
-49838.0 0.000
-49837.0 0.000
-49836.0 0.000
-49835.0 0.000
-49834.0 0.000
-49833.0 0.000
-49832.0 0.000
-49831.0 0.000
-49830.0 0.000
-49829.0 0.000
-49828.0 0.000
-49827.0 0.000
-49826.0 0.000
-49825.0 0.000
-49824.0 0.000
-49823.0 0.000
-49822.0 0.000
-49821.0 0.000
-49820.0 0.000
-49819.0 0.000
-49818.0 0.000
-49817.0 0.000
-49816.0 0.000
-49815.0 0.000
-49814.0 0.000
-49813.0 0.000
-49812.0 0.000
-49811.0 0.000
-49810.0 0.000
-49809.0 0.000
-49808.0 0.000
-49807.0 0.000
-49806.0 0.000
-49805.0 0.000
-49804.0 0.000
-49803.0 0.000
-49802.0 0.000
-49801.0 0.000
-49800.0 0.000
-49799.0 0.000
-49798.0 0.000
-49797.0 0.000
-49796.0 0.000
-49795.0 0.000
-49794.0 0.000
-49793.0 0.000
-49792.0 0.000
-49791.0 0.000
-49790.0 0.000
-49789.0 0.000
-49788.0 0.000
-49787.0 0.000
-49786.0 0.000
-49785.0 0.000
-49784.0 0.000
-49783.0 0.000
-49782.0 0.000
-49781.0 0.000
-49780.0 0.000
-49779.0 0.000
-49778.0 0.000
-49777.0 0.000
-49776.0 0.000
-49775.0 0.000
-49774.0 0.000
-49773.0 0.000
-49772.0 0.000
-49771.0 0.000
-49770.0 0.000
-49769.0 0.000
-49768.0 0.000
-49767.0 0.000
-49766.0 0.000
-49765.0 0.000
-49764.0 0.000
-49763.0 0.000
-49762.0 0.000
-49761.0 0.000
-49760.0 0.000
-49759.0 0.000
-49758.0 0.000
-49757.0 0.000
-49756.0 0.000
-49755.0 0.000
-49754.0 0.000
-49753.0 0.000
-49752.0 0.000
-49751.0 0.000
-49750.0 0.000
-49749.0 0.000
-49748.0 0.000
-49747.0 0.000
-49746.0 0.000
-49745.0 0.000
-49744.0 0.000
-49743.0 0.000
-49742.0 0.000
-49741.0 0.000
-49740.0 0.000
-49739.0 0.000
-49738.0 0.000
-49737.0 0.000
-49736.0 0.000
-49735.0 0.000
-49734.0 0.000
-49733.0 0.000
-49732.0 0.000
-49731.0 0.000
-49730.0 0.000
-49729.0 0.000
-49728.0 0.000
-49727.0 0.000
-49726.0 0.000
-49725.0 0.000
-49724.0 0.000
-49723.0 0.000
-49722.0 0.000
-49721.0 0.000
-49720.0 0.000
-49719.0 0.000
-49718.0 0.000
-49717.0 0.000
-49716.0 0.000
-49715.0 0.000
-49714.0 0.000
-49713.0 0.000
-49712.0 0.000
-49711.0 0.000
-49710.0 0.000
-49709.0 0.000
-49708.0 0.000
-49707.0 0.000
-49706.0 0.000
-49705.0 0.000
-49704.0 0.000
-49703.0 0.000
-49702.0 0.000
-49701.0 0.000
-49700.0 0.000
-49699.0 0.000
-49698.0 0.000
-49697.0 0.000
-49696.0 0.000
-49695.0 0.000
-49694.0 0.000
-49693.0 0.000
-49692.0 0.000
-49691.0 0.000
-49690.0 0.000
-49689.0 0.000
-49688.0 0.000
-49687.0 0.000
-49686.0 0.000
-49685.0 0.000
-49684.0 0.000
-49683.0 0.000
-49682.0 0.000
-49681.0 0.000
-49680.0 0.000
-49679.0 0.000
-49678.0 0.000
-49677.0 0.000
-49676.0 0.000
-49675.0 0.000
-49674.0 0.000
-49673.0 0.000
-49672.0 0.000
-49671.0 0.000
-49670.0 0.000
-49669.0 0.000
-49668.0 0.000
-49667.0 0.000
-49666.0 0.000
-49665.0 0.000
-49664.0 0.000
-49663.0 0.000
-49662.0 0.000
-49661.0 0.000
-49660.0 0.000
-49659.0 0.000
-49658.0 0.000
-49657.0 0.000
-49656.0 0.000
-49655.0 0.000
-49654.0 0.000
-49653.0 0.000
-49652.0 0.000
-49651.0 0.000
-49650.0 0.000
-49649.0 0.000
-49648.0 0.000
-49647.0 0.000
-49646.0 0.000
-49645.0 0.000
-49644.0 0.000
-49643.0 0.000
-49642.0 0.000
-49641.0 0.000
-49640.0 0.000
-49639.0 0.000
-49638.0 0.000
-49637.0 0.000
-49636.0 0.000
-49635.0 0.000
-49634.0 0.000
-49633.0 0.000
-49632.0 0.000
-49631.0 0.000
-49630.0 0.000
-49629.0 0.000
-49628.0 0.000
-49627.0 0.000
-49626.0 0.000
-49625.0 0.000
-49624.0 0.000
-49623.0 0.000
-49622.0 0.000
-49621.0 0.000
-49620.0 0.000
-49619.0 0.000
-49618.0 0.000
-49617.0 0.000
-49616.0 0.000
-49615.0 0.000
-49614.0 0.000
-49613.0 0.000
-49612.0 0.000
-49611.0 0.000
-49610.0 0.000
-49609.0 0.000
-49608.0 0.000
-49607.0 0.000
-49606.0 0.000
-49605.0 0.000
-49604.0 0.000
-49603.0 0.000
-49602.0 0.000
-49601.0 0.000
-49600.0 0.000
-49599.0 0.000
-49598.0 0.000
-49597.0 0.000
-49596.0 0.000
-49595.0 0.000
-49594.0 0.000
-49593.0 0.000
-49592.0 0.000
-49591.0 0.000
-49590.0 0.000
-49589.0 0.000
-49588.0 0.000
-49587.0 0.000
-49586.0 0.000
-49585.0 0.000
-49584.0 0.000
-49583.0 0.000
-49582.0 0.000
-49581.0 0.000
-49580.0 0.000
-49579.0 0.000
-49578.0 0.000
-49577.0 0.000
-49576.0 0.000
-49575.0 0.000
-49574.0 0.000
-49573.0 0.000
-49572.0 0.000
-49571.0 0.000
-49570.0 0.000
-49569.0 0.000
-49568.0 0.000
-49567.0 0.000
-49566.0 0.000
-49565.0 0.000
-49564.0 0.000
-49563.0 0.000
-49562.0 0.000
-49561.0 0.000
-49560.0 0.000
-49559.0 0.000
-49558.0 0.000
-49557.0 0.000
-49556.0 0.000
-49555.0 0.000
-49554.0 0.000
-49553.0 0.000
-49552.0 0.000
-49551.0 0.000
-49550.0 0.000
-49549.0 0.000
-49548.0 0.000
-49547.0 0.000
-49546.0 0.000
-49545.0 0.000
-49544.0 0.000
-49543.0 0.000
-49542.0 0.000
-49541.0 0.000
-49540.0 0.000
-49539.0 0.000
-49538.0 0.000
-49537.0 0.000
-49536.0 0.000
-49535.0 0.000
-49534.0 0.000
-49533.0 0.000
-49532.0 0.000
-49531.0 0.000
-49530.0 0.000
-49529.0 0.000
-49528.0 0.000
-49527.0 0.000
-49526.0 0.000
-49525.0 0.000
-49524.0 0.000
-49523.0 0.000
-49522.0 0.000
-49521.0 0.000
-49520.0 0.000
-49519.0 0.000
-49518.0 0.000
-49517.0 0.000
-49516.0 0.000
-49515.0 0.000
-49514.0 0.000
-49513.0 0.000
-49512.0 0.000
-49511.0 0.000
-49510.0 0.000
-49509.0 0.000
-49508.0 0.000
-49507.0 0.000
-49506.0 0.000
-49505.0 0.000
-49504.0 0.000
-49503.0 0.000
-49502.0 0.000
-49501.0 0.000
-49500.0 0.000
-49499.0 0.000
-49498.0 0.000
-49497.0 0.000
-49496.0 0.000
-49495.0 0.000
-49494.0 0.000
-49493.0 0.000
-49492.0 0.000
-49491.0 0.000
-49490.0 0.000
-49489.0 0.000
-49488.0 0.000
-49487.0 0.000
-49486.0 0.000
-49485.0 0.000
-49484.0 0.000
-49483.0 0.000
-49482.0 0.000
-49481.0 0.000
-49480.0 0.000
-49479.0 0.000
-49478.0 0.000
-49477.0 0.000
-49476.0 0.000
-49475.0 0.000
-49474.0 0.000
-49473.0 0.000
-49472.0 0.000
-49471.0 0.000
-49470.0 0.000
-49469.0 0.000
-49468.0 0.000
-49467.0 0.000
-49466.0 0.000
-49465.0 0.000
-49464.0 0.000
-49463.0 0.000
-49462.0 0.000
-49461.0 0.000
-49460.0 0.000
-49459.0 0.000
-49458.0 0.000
-49457.0 0.000
-49456.0 0.000
-49455.0 0.000
-49454.0 0.000
-49453.0 0.000
-49452.0 0.000
-49451.0 0.000
-49450.0 0.000
-49449.0 0.000
-49448.0 0.000
-49447.0 0.000
-49446.0 0.000
-49445.0 0.000
-49444.0 0.000
-49443.0 0.000
-49442.0 0.000
-49441.0 0.000
-49440.0 0.000
-49439.0 0.000
-49438.0 0.000
-49437.0 0.000
-49436.0 0.000
-49435.0 0.000
-49434.0 0.000
-49433.0 0.000
-49432.0 0.000
-49431.0 0.000
-49430.0 0.000
-49429.0 0.000
-49428.0 0.000
-49427.0 0.000
-49426.0 0.000
-49425.0 0.000
-49424.0 0.000
-49423.0 0.000
-49422.0 0.000
-49421.0 0.000
-49420.0 0.000
-49419.0 0.000
-49418.0 0.000
-49417.0 0.000
-49416.0 0.000
-49415.0 0.000
-49414.0 0.000
-49413.0 0.000
-49412.0 0.000
-49411.0 0.000
-49410.0 0.000
-49409.0 0.000
-49408.0 0.000
-49407.0 0.000
-49406.0 0.000
-49405.0 0.000
-49404.0 0.000
-49403.0 0.000
-49402.0 0.000
-49401.0 0.000
-49400.0 0.000
-49399.0 0.000
-49398.0 0.000
-49397.0 0.000
-49396.0 0.000
-49395.0 0.000
-49394.0 0.000
-49393.0 0.000
-49392.0 0.000
-49391.0 0.000
-49390.0 0.000
-49389.0 0.000
-49388.0 0.000
-49387.0 0.000
-49386.0 0.000
-49385.0 0.000
-49384.0 0.000
-49383.0 0.000
-49382.0 0.000
-49381.0 0.000
-49380.0 0.000
-49379.0 0.000
-49378.0 0.000
-49377.0 0.000
-49376.0 0.000
-49375.0 0.000
-49374.0 0.000
-49373.0 0.000
-49372.0 0.000
-49371.0 0.000
-49370.0 0.000
-49369.0 0.000
-49368.0 0.000
-49367.0 0.000
-49366.0 0.000
-49365.0 0.000
-49364.0 0.000
-49363.0 0.000
-49362.0 0.000
-49361.0 0.000
-49360.0 0.000
-49359.0 0.000
-49358.0 0.000
-49357.0 0.000
